t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
5.70000000e-03,1.20782941e+03,5.06625000e+05,1.41113358e+00,1.42043495e+00,1.00659142e+00,5.38851268e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71000000e-03,1.20787591e+03,5.06625000e+05,1.41107810e+00,1.42043495e+00,1.00663100e+00,5.38837153e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72000000e-03,1.20792273e+03,5.06625000e+05,1.41102223e+00,1.42043495e+00,1.00667085e+00,5.38822937e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73000000e-03,1.20796989e+03,5.06625000e+05,1.41096597e+00,1.42043495e+00,1.00671099e+00,5.38808621e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.74000000e-03,1.20801738e+03,5.06625000e+05,1.41090931e+00,1.42043495e+00,1.00675142e+00,5.38794202e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.75000000e-03,1.20806520e+03,5.06625000e+05,1.41085225e+00,1.42043495e+00,1.00679214e+00,5.38779679e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.76000000e-03,1.20811337e+03,5.06625000e+05,1.41079478e+00,1.42043495e+00,1.00683315e+00,5.38765052e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.77000000e-03,1.20816188e+03,5.06625000e+05,1.41073691e+00,1.42043495e+00,1.00687445e+00,5.38750320e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.78000000e-03,1.20821073e+03,5.06625000e+05,1.41067862e+00,1.42043495e+00,1.00691606e+00,5.38735481e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.79000000e-03,1.20825994e+03,5.06625000e+05,1.41061991e+00,1.42043495e+00,1.00695796e+00,5.38720535e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.80000000e-03,1.20830949e+03,5.06625000e+05,1.41056079e+00,1.42043495e+00,1.00700017e+00,5.38705480e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.81000000e-03,1.20835941e+03,5.06625000e+05,1.41050123e+00,1.42043495e+00,1.00704269e+00,5.38690315e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.82000000e-03,1.20840969e+03,5.06625000e+05,1.41044124e+00,1.42043495e+00,1.00708552e+00,5.38675038e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.83000000e-03,1.20846033e+03,5.06625000e+05,1.41038082e+00,1.42043495e+00,1.00712867e+00,5.38659650e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.84000000e-03,1.20851135e+03,5.06625000e+05,1.41031995e+00,1.42043495e+00,1.00717213e+00,5.38644147e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.85000000e-03,1.20856273e+03,5.06625000e+05,1.41025864e+00,1.42043495e+00,1.00721592e+00,5.38628530e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.86000000e-03,1.20861450e+03,5.06625000e+05,1.41019689e+00,1.42043495e+00,1.00726003e+00,5.38612798e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.87000000e-03,1.20866664e+03,5.06625000e+05,1.41013467e+00,1.42043495e+00,1.00730447e+00,5.38596948e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.88000000e-03,1.20871917e+03,5.06625000e+05,1.41007200e+00,1.42043495e+00,1.00734924e+00,5.38580979e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.89000000e-03,1.20877209e+03,5.06625000e+05,1.41000887e+00,1.42043495e+00,1.00739434e+00,5.38564891e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.90000000e-03,1.20882540e+03,5.06625000e+05,1.40994526e+00,1.42043495e+00,1.00743979e+00,5.38548683e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.91000000e-03,1.20887910e+03,5.06625000e+05,1.40988118e+00,1.42043495e+00,1.00748558e+00,5.38532352e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.92000000e-03,1.20893322e+03,5.06625000e+05,1.40981662e+00,1.42043495e+00,1.00753171e+00,5.38515896e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.93000000e-03,1.20898774e+03,5.06625000e+05,1.40975158e+00,1.42043495e+00,1.00757820e+00,5.38499316e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.94000000e-03,1.20904267e+03,5.06625000e+05,1.40968604e+00,1.42043495e+00,1.00762504e+00,5.38482609e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.95000000e-03,1.20909801e+03,5.06625000e+05,1.40962001e+00,1.42043495e+00,1.00767224e+00,5.38465774e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.96000000e-03,1.20915378e+03,5.06625000e+05,1.40955348e+00,1.42043495e+00,1.00771980e+00,5.38448810e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.97000000e-03,1.20920997e+03,5.06625000e+05,1.40948644e+00,1.42043495e+00,1.00776773e+00,5.38431716e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.98000000e-03,1.20926658e+03,5.06625000e+05,1.40941890e+00,1.42043495e+00,1.00781603e+00,5.38414489e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.99000000e-03,1.20932364e+03,5.06625000e+05,1.40935083e+00,1.42043495e+00,1.00786470e+00,5.38397129e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.00000000e-03,1.20938113e+03,5.06625000e+05,1.40928224e+00,1.42043495e+00,1.00791375e+00,5.38379633e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.01000000e-03,1.20943906e+03,5.06625000e+05,1.40921312e+00,1.42043495e+00,1.00796319e+00,5.38362002e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.02000000e-03,1.20949745e+03,5.06625000e+05,1.40914347e+00,1.42043495e+00,1.00801301e+00,5.38344231e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.03000000e-03,1.20955629e+03,5.06625000e+05,1.40907327e+00,1.42043495e+00,1.00806323e+00,5.38326319e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.04000000e-03,1.20961560e+03,5.06625000e+05,1.40900252e+00,1.42043495e+00,1.00811385e+00,5.38308267e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.05000000e-03,1.20967536e+03,5.06625000e+05,1.40893122e+00,1.42043495e+00,1.00816486e+00,5.38290071e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.06000000e-03,1.20973560e+03,5.06625000e+05,1.40885936e+00,1.42043495e+00,1.00821629e+00,5.38271730e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.07000000e-03,1.20979631e+03,5.06625000e+05,1.40878693e+00,1.42043495e+00,1.00826812e+00,5.38253242e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.08000000e-03,1.20985751e+03,5.06625000e+05,1.40871393e+00,1.42043495e+00,1.00832037e+00,5.38234606e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.09000000e-03,1.20991919e+03,5.06625000e+05,1.40864035e+00,1.42043495e+00,1.00837304e+00,5.38215821e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.10000000e-03,1.20998137e+03,5.06625000e+05,1.40856618e+00,1.42043495e+00,1.00842614e+00,5.38196883e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.11000000e-03,1.21004404e+03,5.06625000e+05,1.40849142e+00,1.42043495e+00,1.00847966e+00,5.38177792e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.12000000e-03,1.21010722e+03,5.06625000e+05,1.40841606e+00,1.42043495e+00,1.00853362e+00,5.38158545e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.13000000e-03,1.21017091e+03,5.06625000e+05,1.40834009e+00,1.42043495e+00,1.00858803e+00,5.38139140e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.14000000e-03,1.21023512e+03,5.06625000e+05,1.40826350e+00,1.42043495e+00,1.00864288e+00,5.38119576e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.15000000e-03,1.21029985e+03,5.06625000e+05,1.40818628e+00,1.42043495e+00,1.00869819e+00,5.38099850e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.16000000e-03,1.21036511e+03,5.06625000e+05,1.40810844e+00,1.42043495e+00,1.00875395e+00,5.38079961e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.17000000e-03,1.21043091e+03,5.06625000e+05,1.40802996e+00,1.42043495e+00,1.00881018e+00,5.38059907e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.18000000e-03,1.21049725e+03,5.06625000e+05,1.40795083e+00,1.42043495e+00,1.00886687e+00,5.38039685e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.19000000e-03,1.21056414e+03,5.06625000e+05,1.40787105e+00,1.42043495e+00,1.00892404e+00,5.38019294e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.20000000e-03,1.21063159e+03,5.06625000e+05,1.40779061e+00,1.42043495e+00,1.00898169e+00,5.37998732e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.21000000e-03,1.21069959e+03,5.06625000e+05,1.40770950e+00,1.42043495e+00,1.00903983e+00,5.37977997e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.22000000e-03,1.21076817e+03,5.06625000e+05,1.40762771e+00,1.42043495e+00,1.00909846e+00,5.37957085e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.23000000e-03,1.21083733e+03,5.06625000e+05,1.40754523e+00,1.42043495e+00,1.00915759e+00,5.37935994e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.24000000e-03,1.21090708e+03,5.06625000e+05,1.40746205e+00,1.42043495e+00,1.00921723e+00,5.37914723e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.25000000e-03,1.21097741e+03,5.06625000e+05,1.40737817e+00,1.42043495e+00,1.00927738e+00,5.37893269e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.26000000e-03,1.21104835e+03,5.06625000e+05,1.40729357e+00,1.42043495e+00,1.00933806e+00,5.37871629e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.27000000e-03,1.21111990e+03,5.06625000e+05,1.40720825e+00,1.42043495e+00,1.00939925e+00,5.37849802e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.28000000e-03,1.21119206e+03,5.06625000e+05,1.40712220e+00,1.42043495e+00,1.00946098e+00,5.37827785e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.29000000e-03,1.21126484e+03,5.06625000e+05,1.40703540e+00,1.42043495e+00,1.00952325e+00,5.37805576e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.30000000e-03,1.21133826e+03,5.06625000e+05,1.40694786e+00,1.42043495e+00,1.00958606e+00,5.37783172e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.31000000e-03,1.21141232e+03,5.06625000e+05,1.40685956e+00,1.42043495e+00,1.00964943e+00,5.37760571e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.32000000e-03,1.21148702e+03,5.06625000e+05,1.40677049e+00,1.42043495e+00,1.00971336e+00,5.37737769e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.33000000e-03,1.21156238e+03,5.06625000e+05,1.40668063e+00,1.42043495e+00,1.00977786e+00,5.37714764e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.34000000e-03,1.21163841e+03,5.06625000e+05,1.40658998e+00,1.42043495e+00,1.00984294e+00,5.37691553e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.35000000e-03,1.21171512e+03,5.06625000e+05,1.40649852e+00,1.42043495e+00,1.00990860e+00,5.37668133e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.36000000e-03,1.21179251e+03,5.06625000e+05,1.40640625e+00,1.42043495e+00,1.00997486e+00,5.37644502e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.37000000e-03,1.21187059e+03,5.06625000e+05,1.40631316e+00,1.42043495e+00,1.01004171e+00,5.37620657e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.38000000e-03,1.21194938e+03,5.06625000e+05,1.40621924e+00,1.42043495e+00,1.01010917e+00,5.37596595e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.39000000e-03,1.21202888e+03,5.06625000e+05,1.40612447e+00,1.42043495e+00,1.01017725e+00,5.37572314e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.40000000e-03,1.21210909e+03,5.06625000e+05,1.40602885e+00,1.42043495e+00,1.01024595e+00,5.37547809e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.41000000e-03,1.21219004e+03,5.06625000e+05,1.40593235e+00,1.42043495e+00,1.01031529e+00,5.37523079e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.42000000e-03,1.21227173e+03,5.06625000e+05,1.40583498e+00,1.42043495e+00,1.01038527e+00,5.37498121e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.43000000e-03,1.21235418e+03,5.06625000e+05,1.40573671e+00,1.42043495e+00,1.01045590e+00,5.37472928e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.44000000e-03,1.21243739e+03,5.06625000e+05,1.40563753e+00,1.42043495e+00,1.01052720e+00,5.37447498e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.45000000e-03,1.21252138e+03,5.06625000e+05,1.40553742e+00,1.42043495e+00,1.01059917e+00,5.37421828e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.46000000e-03,1.21260616e+03,5.06625000e+05,1.40543638e+00,1.42043495e+00,1.01067183e+00,5.37395914e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.47000000e-03,1.21269174e+03,5.06625000e+05,1.40533440e+00,1.42043495e+00,1.01074517e+00,5.37369755e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.48000000e-03,1.21277812e+03,5.06625000e+05,1.40523145e+00,1.42043495e+00,1.01081922e+00,5.37343345e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.49000000e-03,1.21286532e+03,5.06625000e+05,1.40512753e+00,1.42043495e+00,1.01089397e+00,5.37316682e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.50000000e-03,1.21295336e+03,5.06625000e+05,1.40502263e+00,1.42043495e+00,1.01096945e+00,5.37289761e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.51000000e-03,1.21304224e+03,5.06625000e+05,1.40491672e+00,1.42043495e+00,1.01104566e+00,5.37262580e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.52000000e-03,1.21313198e+03,5.06625000e+05,1.40480980e+00,1.42043495e+00,1.01112261e+00,5.37235134e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.53000000e-03,1.21322258e+03,5.06625000e+05,1.40470185e+00,1.42043495e+00,1.01120031e+00,5.37207419e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.54000000e-03,1.21331408e+03,5.06625000e+05,1.40459285e+00,1.42043495e+00,1.01127879e+00,5.37179429e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.55000000e-03,1.21340647e+03,5.06625000e+05,1.40448278e+00,1.42043495e+00,1.01135804e+00,5.37151162e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.56000000e-03,1.21349976e+03,5.06625000e+05,1.40437164e+00,1.42043495e+00,1.01143808e+00,5.37122614e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.57000000e-03,1.21359399e+03,5.06625000e+05,1.40425940e+00,1.42043495e+00,1.01151892e+00,5.37093780e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.58000000e-03,1.21368914e+03,5.06625000e+05,1.40414605e+00,1.42043495e+00,1.01160058e+00,5.37064657e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.59000000e-03,1.21378525e+03,5.06625000e+05,1.40403158e+00,1.42043495e+00,1.01168305e+00,5.37035240e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.60000000e-03,1.21388232e+03,5.06625000e+05,1.40391596e+00,1.42043495e+00,1.01176637e+00,5.37005525e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.61000000e-03,1.21398037e+03,5.06625000e+05,1.40379919e+00,1.42043495e+00,1.01185053e+00,5.36975507e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.62000000e-03,1.21407941e+03,5.06625000e+05,1.40368124e+00,1.42043495e+00,1.01193555e+00,5.36945182e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.63000000e-03,1.21417945e+03,5.06625000e+05,1.40356211e+00,1.42043495e+00,1.01202145e+00,5.36914546e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.64000000e-03,1.21428055e+03,5.06625000e+05,1.40344172e+00,1.42043495e+00,1.01210826e+00,5.36883584e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.65000000e-03,1.21438270e+03,5.06625000e+05,1.40332009e+00,1.42043495e+00,1.01219598e+00,5.36852296e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.66000000e-03,1.21448591e+03,5.06625000e+05,1.40319720e+00,1.42043495e+00,1.01228462e+00,5.36820679e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.67000000e-03,1.21459021e+03,5.06625000e+05,1.40307303e+00,1.42043495e+00,1.01237421e+00,5.36788726e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.68000000e-03,1.21469560e+03,5.06625000e+05,1.40294756e+00,1.42043495e+00,1.01246475e+00,5.36756432e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.69000000e-03,1.21480212e+03,5.06625000e+05,1.40282076e+00,1.42043495e+00,1.01255627e+00,5.36723792e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.70000000e-03,1.21490977e+03,5.06625000e+05,1.40269262e+00,1.42043495e+00,1.01264877e+00,5.36690800e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.71000000e-03,1.21501858e+03,5.06625000e+05,1.40256312e+00,1.42043495e+00,1.01274227e+00,5.36657450e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.72000000e-03,1.21512856e+03,5.06625000e+05,1.40243222e+00,1.42043495e+00,1.01283679e+00,5.36623737e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.73000000e-03,1.21523973e+03,5.06625000e+05,1.40229992e+00,1.42043495e+00,1.01293235e+00,5.36589655e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.74000000e-03,1.21535212e+03,5.06625000e+05,1.40216618e+00,1.42043495e+00,1.01302897e+00,5.36555194e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.75000000e-03,1.21546575e+03,5.06625000e+05,1.40203096e+00,1.42043495e+00,1.01312666e+00,5.36520349e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.76000000e-03,1.21558064e+03,5.06625000e+05,1.40189427e+00,1.42043495e+00,1.01322545e+00,5.36485114e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.77000000e-03,1.21569681e+03,5.06625000e+05,1.40175606e+00,1.42043495e+00,1.01332535e+00,5.36449482e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.78000000e-03,1.21581428e+03,5.06625000e+05,1.40161632e+00,1.42043495e+00,1.01342638e+00,5.36413448e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.79000000e-03,1.21593306e+03,5.06625000e+05,1.40147501e+00,1.42043495e+00,1.01352856e+00,5.36377003e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.80000000e-03,1.21605320e+03,5.06625000e+05,1.40133212e+00,1.42043495e+00,1.01363191e+00,5.36340143e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.81000000e-03,1.21617469e+03,5.06625000e+05,1.40118762e+00,1.42043495e+00,1.01373645e+00,5.36302858e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.82000000e-03,1.21629758e+03,5.06625000e+05,1.40104147e+00,1.42043495e+00,1.01384219e+00,5.36265142e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.83000000e-03,1.21642188e+03,5.06625000e+05,1.40089366e+00,1.42043495e+00,1.01394916e+00,5.36226989e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.84000000e-03,1.21654762e+03,5.06625000e+05,1.40074415e+00,1.42043495e+00,1.01405739e+00,5.36188388e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.85000000e-03,1.21667487e+03,5.06625000e+05,1.40059286e+00,1.42043495e+00,1.01416692e+00,5.36149319e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.86000000e-03,1.21680362e+03,5.06625000e+05,1.40043980e+00,1.42043495e+00,1.01427777e+00,5.36109785e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.87000000e-03,1.21693390e+03,5.06625000e+05,1.40028494e+00,1.42043495e+00,1.01438994e+00,5.36069776e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.88000000e-03,1.21706573e+03,5.06625000e+05,1.40012824e+00,1.42043495e+00,1.01450347e+00,5.36029284e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.89000000e-03,1.21719915e+03,5.06625000e+05,1.39996967e+00,1.42043495e+00,1.01461838e+00,5.35988300e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.90000000e-03,1.21733418e+03,5.06625000e+05,1.39980920e+00,1.42043495e+00,1.01473469e+00,5.35946815e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.91000000e-03,1.21747086e+03,5.06625000e+05,1.39964680e+00,1.42043495e+00,1.01485243e+00,5.35904819e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.92000000e-03,1.21760920e+03,5.06625000e+05,1.39948242e+00,1.42043495e+00,1.01497163e+00,5.35862305e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.93000000e-03,1.21774925e+03,5.06625000e+05,1.39931604e+00,1.42043495e+00,1.01509231e+00,5.35819262e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.94000000e-03,1.21789103e+03,5.06625000e+05,1.39914762e+00,1.42043495e+00,1.01521450e+00,5.35775680e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.95000000e-03,1.21803464e+03,5.06625000e+05,1.39897705e+00,1.42043495e+00,1.01533828e+00,5.35731531e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.96000000e-03,1.21818008e+03,5.06625000e+05,1.39880433e+00,1.42043495e+00,1.01546365e+00,5.35686814e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.97000000e-03,1.21832737e+03,5.06625000e+05,1.39862942e+00,1.42043495e+00,1.01559065e+00,5.35641520e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.98000000e-03,1.21847655e+03,5.06625000e+05,1.39845228e+00,1.42043495e+00,1.01571929e+00,5.35595637e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
6.99000000e-03,1.21862767e+03,5.06625000e+05,1.39827287e+00,1.42043495e+00,1.01584961e+00,5.35549154e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.00000000e-03,1.21878076e+03,5.06625000e+05,1.39809115e+00,1.42043495e+00,1.01598165e+00,5.35502059e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.01000000e-03,1.21893585e+03,5.06625000e+05,1.39790706e+00,1.42043495e+00,1.01611544e+00,5.35454339e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.02000000e-03,1.21909299e+03,5.06625000e+05,1.39772057e+00,1.42043495e+00,1.01625102e+00,5.35405984e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.03000000e-03,1.21925222e+03,5.06625000e+05,1.39753163e+00,1.42043495e+00,1.01638841e+00,5.35356979e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.04000000e-03,1.21941357e+03,5.06625000e+05,1.39734018e+00,1.42043495e+00,1.01652767e+00,5.35307312e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.05000000e-03,1.21957715e+03,5.06625000e+05,1.39714613e+00,1.42043495e+00,1.01666885e+00,5.35256955e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.06000000e-03,1.21974300e+03,5.06625000e+05,1.39694941e+00,1.42043495e+00,1.01681202e+00,5.35205890e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.07000000e-03,1.21991114e+03,5.06625000e+05,1.39675000e+00,1.42043495e+00,1.01695719e+00,5.35154112e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.08000000e-03,1.22008161e+03,5.06625000e+05,1.39654784e+00,1.42043495e+00,1.01710440e+00,5.35101606e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
